Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
47.0695	69	1	164	LastDelay	0.0806765	80676.5	1	7
47.0695	69	1	164	FullDelay	0.0806765	80676.5	1	7
47.0849	53	1	182	LastDelay	0	0	1	6
47.0849	53	1	182	FullDelay	0	0	1	6
47.1054	61	1	165	LastDelay	0	0	1	5
47.1054	61	1	165	FullDelay	0	0	1	5
47.125	65	1	183	LastDelay	0.0512475	51247.5	1	4
47.125	65	1	183	FullDelay	0.0512475	51247.5	1	4
47.1747	49	1	170	LastDelay	0.045768	45768	1	3
47.1747	49	1	170	FullDelay	0.045768	45768	1	3
47.1924	69	1	165	LastDelay	0.0036451	3645.1	1	9
47.1924	69	1	165	FullDelay	0.0036451	3645.1	1	9
47.2235	45	1	207	LastDelay	0.0187614	18761.4	1	1
47.2235	45	1	207	FullDelay	0.0187614	18761.4	1	1
47.2849	53	1	183	LastDelay	0	0	1	4
47.2849	53	1	183	FullDelay	0	0	1	4
47.286	57	1	172	LastDelay	0.0718305	71830.5	1	2
47.286	57	1	172	FullDelay	0.0718305	71830.5	1	2
47.3211	61	1	166	LastDelay	0.0156715	15671.5	1	7
47.3211	61	1	166	FullDelay	0.0156715	15671.5	1	7
47.3481	65	1	184	LastDelay	0.0743035	74303.5	1	3
47.3481	65	1	184	FullDelay	0.0743035	74303.5	1	3
47.3741	49	1	171	LastDelay	0.0452028	45202.8	1	4
47.3741	49	1	171	FullDelay	0.0452028	45202.8	1	4
47.3923	69	1	166	LastDelay	0.0035541	3554.1	1	6
47.3923	69	1	166	FullDelay	0.0035541	3554.1	1	6
47.4084	45	1	208	LastDelay	0.00364435	3644.35	1	1
47.4084	45	1	208	FullDelay	0.00364435	3644.35	1	1
47.4849	53	1	184	LastDelay	0	0	1	5
47.4849	53	1	184	FullDelay	0	0	1	5
47.5176	65	1	185	LastDelay	0.0437578	43757.8	1	4
47.5176	65	1	185	FullDelay	0.0437578	43757.8	1	4
47.5888	69	1	167	LastDelay	0	0	1	6
47.5888	69	1	167	FullDelay	0	0	1	6
47.5995	49	1	167	LastDelay	1.07064	1.07064e+06	1	3
47.5995	49	1	167	FullDelay	1.07064	1.07064e+06	1	3
47.6089	61	1	167	LastDelay	0.103463	103463	1	6
47.6089	61	1	167	FullDelay	0.103463	103463	1	6
47.6318	45	1	209	LastDelay	0.0270646	27064.6	1	2
47.6318	45	1	209	FullDelay	0.0270646	27064.6	1	2
47.6361	49	1	172	LastDelay	0.107225	107225	1	3
47.6361	49	1	172	FullDelay	0.107225	107225	1	3
47.6849	53	1	185	LastDelay	0	0	1	4
47.6849	53	1	185	FullDelay	0	0	1	4
47.7054	61	1	168	LastDelay	0	0	1	5
47.7054	61	1	168	FullDelay	0	0	1	5
47.7302	65	1	186	LastDelay	0.0563623	56362.3	1	4
47.7302	65	1	186	FullDelay	0.0563623	56362.3	1	4
47.8085	45	1	210	LastDelay	0.00368331	3683.31	1	1
47.8085	45	1	210	FullDelay	0.00368331	3683.31	1	1
47.8405	49	1	173	LastDelay	0.111603	111603	1	5
47.8405	49	1	173	FullDelay	0.111603	111603	1	5
47.8691	69	1	168	LastDelay	0.0803309	80330.9	1	8
47.8691	69	1	168	FullDelay	0.0803309	80330.9	1	8
47.8849	53	1	186	LastDelay	0	0	1	4
47.8849	53	1	186	FullDelay	0	0	1	4
47.8998	57	1	175	LastDelay	0.0856441	85644.1	1	2
47.8998	57	1	175	FullDelay	0.0856441	85644.1	1	2
47.9054	61	1	169	LastDelay	0	0	1	6
47.9054	61	1	169	FullDelay	0	0	1	6
47.9078	65	1	187	LastDelay	0.0340194	34019.4	1	3
47.9078	65	1	187	FullDelay	0.0340194	34019.4	1	3
47.9833	49	1	174	LastDelay	0.0543945	54394.5	1	4
47.9833	49	1	174	FullDelay	0.0543945	54394.5	1	4
48.0105	45	1	211	LastDelay	0.00572258	5722.58	1	1
48.0105	45	1	211	FullDelay	0.00572258	5722.58	1	1
48.0177	57	1	158	LastDelay	0.00359363	3593.63	1	2
48.0177	57	1	158	FullDelay	8.20359	8.20359e+06	5	2
48.0513	69	1	169	LastDelay	0.0625418	62541.8	1	6
48.0513	69	1	169	FullDelay	0.0625418	62541.8	1	6
48.0849	53	1	187	LastDelay	0	0	1	3
48.0849	53	1	187	FullDelay	0	0	1	3
48.1054	61	1	170	LastDelay	0	0	1	7
48.1054	61	1	170	FullDelay	0	0	1	7
48.1189	65	1	188	LastDelay	0.0451146	45114.6	1	5
48.1189	65	1	188	FullDelay	0.0451146	45114.6	1	5
48.1666	49	1	175	LastDelay	0.037746	37746	1	3
48.1666	49	1	175	FullDelay	0.037746	37746	1	3
48.2084	45	1	212	LastDelay	0.00367027	3670.27	1	1
48.2084	45	1	212	FullDelay	0.00367027	3670.27	1	1
48.2351	57	1	170	LastDelay	0.0209695	20969.5	1	2
48.2351	57	1	170	FullDelay	1.42097	1.42097e+06	2	2
48.2538	69	1	170	LastDelay	0.0649831	64983.1	1	5
48.2538	69	1	170	FullDelay	0.0649831	64983.1	1	5
48.2849	53	1	188	LastDelay	0	0	1	3
48.2849	53	1	188	FullDelay	0	0	1	3
48.309	61	1	171	LastDelay	0.00352747	3527.47	1	6
48.309	61	1	171	FullDelay	0.00352747	3527.47	1	6
48.3115	65	1	189	LastDelay	0.0376726	37672.6	1	3
48.3115	65	1	189	FullDelay	0.0376726	37672.6	1	3
48.4084	45	1	213	LastDelay	0.00364425	3644.25	1	1
48.4084	45	1	213	FullDelay	0.00364425	3644.25	1	1
48.4224	49	1	176	LastDelay	0.0935175	93517.5	1	5
48.4224	49	1	176	FullDelay	0.0935175	93517.5	1	5
48.4849	53	1	189	LastDelay	0	0	1	3
48.4849	53	1	189	FullDelay	0	0	1	3
48.5054	61	1	172	LastDelay	0	0	1	6
48.5054	61	1	172	FullDelay	0	0	1	6
48.5153	65	1	190	LastDelay	0.041485	41485	1	4
48.5153	65	1	190	FullDelay	0.041485	41485	1	4
48.5923	69	1	172	LastDelay	0.00352863	3528.63	1	4
48.5923	69	1	172	FullDelay	0.00352863	3528.63	1	4
48.6084	45	1	214	LastDelay	0.00361823	3618.23	1	1
48.6084	45	1	214	FullDelay	0.00361823	3618.23	1	1
48.6849	53	1	190	LastDelay	0	0	1	4
48.6849	53	1	190	FullDelay	0	0	1	4
48.7054	61	1	173	LastDelay	0	0	1	5
48.7054	61	1	173	FullDelay	0	0	1	5
48.7076	65	1	191	LastDelay	0.0338353	33835.3	1	3
48.7076	65	1	191	FullDelay	0.0338353	33835.3	1	3
48.7924	49	1	178	LastDelay	0.0634908	63490.8	1	3
48.7924	49	1	178	FullDelay	0.0634908	63490.8	1	3
48.8305	45	1	215	LastDelay	0.0256868	25686.8	1	1
48.8305	45	1	215	FullDelay	0.0256868	25686.8	1	1
48.8849	53	1	191	LastDelay	0	0	1	3
48.8849	53	1	191	FullDelay	0	0	1	3
48.9054	61	1	174	LastDelay	0	0	1	7
48.9054	61	1	174	FullDelay	0	0	1	7
48.9096	65	1	192	LastDelay	0.0357842	35784.2	1	3
48.9096	65	1	192	FullDelay	0.0357842	35784.2	1	3
48.968	49	1	179	LastDelay	0.0391464	39146.4	1	3
48.968	49	1	179	FullDelay	0.0391464	39146.4	1	3
49.0145	45	1	216	LastDelay	0.00968414	9684.14	1	1
49.0145	45	1	216	FullDelay	0.00968414	9684.14	1	1
49.0559	57	1	176	LastDelay	0.0417353	41735.3	1	2
49.0559	57	1	176	FullDelay	0.0417353	41735.3	1	2
49.0849	53	1	192	LastDelay	0	0	1	3
49.0849	53	1	192	FullDelay	0	0	1	3
49.1071	65	1	193	LastDelay	0.0332945	33294.5	1	3
49.1071	65	1	193	FullDelay	0.0332945	33294.5	1	3
49.1263	61	1	175	LastDelay	0.0208842	20884.2	1	7
49.1263	61	1	175	FullDelay	0.0208842	20884.2	1	7
49.1695	49	1	180	LastDelay	0.0406571	40657.1	1	3
49.1695	49	1	180	FullDelay	0.0406571	40657.1	1	3
49.1923	69	1	175	LastDelay	0.00355459	3554.59	1	5
49.1923	69	1	175	FullDelay	0.00355459	3554.59	1	5
49.2169	45	1	217	LastDelay	0.0121531	12153.1	1	1
49.2169	45	1	217	FullDelay	0.0121531	12153.1	1	1
49.2849	53	1	193	LastDelay	0	0	1	3
49.2849	53	1	193	FullDelay	0	0	1	3
49.3054	61	1	176	LastDelay	0	0	1	8
49.3054	61	1	176	FullDelay	0	0	1	8
49.3099	65	1	194	LastDelay	0.0361161	36116.1	1	3
49.3099	65	1	194	FullDelay	0.0361161	36116.1	1	3
49.3807	49	1	181	LastDelay	0.0517806	51780.6	1	3
49.3807	49	1	181	FullDelay	0.0517806	51780.6	1	3
49.4093	45	1	218	LastDelay	0.00456811	4568.11	1	1
49.4093	45	1	218	FullDelay	0.00456811	4568.11	1	1
49.443	57	1	178	LastDelay	0.0288837	28883.7	1	2
49.443	57	1	178	FullDelay	0.0288837	28883.7	1	2
49.4849	53	1	194	LastDelay	0	0	1	3
49.4849	53	1	194	FullDelay	0	0	1	3
49.5165	65	1	195	LastDelay	0.0427192	42719.2	1	3
49.5165	65	1	195	FullDelay	0.0427192	42719.2	1	3
49.5665	49	1	182	LastDelay	0.0376611	37661.1	1	3
49.5665	49	1	182	FullDelay	0.0376611	37661.1	1	3
49.6085	45	1	219	LastDelay	0.00369614	3696.14	1	1
49.6085	45	1	219	FullDelay	0.00369614	3696.14	1	1
49.6347	57	1	179	LastDelay	0.0205315	20531.5	1	2
49.6347	57	1	179	FullDelay	0.0205315	20531.5	1	2
49.6849	53	1	195	LastDelay	0	0	1	5
49.6849	53	1	195	FullDelay	0	0	1	5
49.7054	61	1	178	LastDelay	0	0	1	7
49.7054	61	1	178	FullDelay	0	0	1	7
49.7215	65	1	196	LastDelay	0.047747	47747	1	4
49.7215	65	1	196	FullDelay	0.047747	47747	1	4
49.7775	49	1	183	LastDelay	0.0486058	48605.8	1	4
49.7775	49	1	183	FullDelay	0.0486058	48605.8	1	4
49.81	45	1	220	LastDelay	0.00520142	5201.42	1	1
49.81	45	1	220	FullDelay	0.00520142	5201.42	1	1
49.8849	53	1	196	LastDelay	0	0	1	4
49.8849	53	1	196	FullDelay	0	0	1	4
49.9054	61	1	179	LastDelay	0	0	1	6
49.9054	61	1	179	FullDelay	0	0	1	6
49.9091	65	1	197	LastDelay	0.035336	35336	1	3
49.9091	65	1	197	FullDelay	0.035336	35336	1	3
49.9727	49	1	184	LastDelay	0.0438506	43850.6	1	3
49.9727	49	1	184	FullDelay	0.0438506	43850.6	1	3
49.9925	69	1	179	LastDelay	0.00368453	3684.53	1	4
49.9925	69	1	179	FullDelay	0.00368453	3684.53	1	4
50.0225	45	1	221	LastDelay	0.0177313	17731.3	1	1
50.0225	45	1	221	FullDelay	0.0177313	17731.3	1	1
50.0401	57	1	171	LastDelay	0.02594	25940	1	2
50.0401	57	1	171	FullDelay	3.02594	3.02594e+06	3	2
50.0555	69	1	171	LastDelay	1.66674	1.66674e+06	1	5
50.0555	69	1	171	FullDelay	1.66674	1.66674e+06	1	5
50.0849	53	1	197	LastDelay	0	0	1	5
50.0849	53	1	197	FullDelay	0	0	1	5
50.1182	65	1	198	LastDelay	0.0444204	44420.4	1	4
50.1182	65	1	198	FullDelay	0.0444204	44420.4	1	4
50.183	49	1	177	LastDelay	0.0541628	54162.8	1	3
50.183	49	1	177	FullDelay	1.65416	1.65416e+06	2	3
50.1923	61	1	177	LastDelay	0.0868794	86879.4	1	6
50.1923	61	1	177	FullDelay	0.686879	686879	2	6
50.2283	45	1	222	LastDelay	0.0234986	23498.6	1	1
50.2283	45	1	222	FullDelay	0.0234986	23498.6	1	1
50.2849	53	1	198	LastDelay	0	0	1	4
50.2849	53	1	198	FullDelay	0	0	1	4
50.3054	61	1	180	LastDelay	0	0	1	5
50.3054	61	1	180	FullDelay	0	0	1	5
50.308	65	1	199	LastDelay	0.0342203	34220.3	1	4
50.308	65	1	199	FullDelay	0.0342203	34220.3	1	4
50.4084	45	1	223	LastDelay	0.00357908	3579.08	1	1
50.4084	45	1	223	FullDelay	0.00357908	3579.08	1	1
50.421	49	1	185	LastDelay	0.0920655	92065.5	1	3
50.421	49	1	185	FullDelay	0.0920655	92065.5	1	3
50.4849	53	1	199	LastDelay	0	0	1	4
50.4849	53	1	199	FullDelay	0	0	1	4
50.4864	57	1	174	LastDelay	0.0722945	72294.5	1	2
50.4864	57	1	174	FullDelay	2.87229	2.87229e+06	3	2
50.4989	69	1	174	LastDelay	0.110123	110123	1	5
50.4989	69	1	174	FullDelay	1.51012	1.51012e+06	2	5
50.5054	61	1	181	LastDelay	0	0	1	5
50.5054	61	1	181	FullDelay	0	0	1	5
50.5313	65	1	200	LastDelay	0.0574604	57460.4	1	4
50.5313	65	1	200	FullDelay	0.0574604	57460.4	1	4
50.5866	49	1	186	LastDelay	0.0577002	57700.2	1	3
50.5866	49	1	186	FullDelay	0.0577002	57700.2	1	3
50.6104	45	1	224	LastDelay	0.00558357	5583.57	1	1
50.6104	45	1	224	FullDelay	0.00558357	5583.57	1	1
50.6206	69	1	176	LastDelay	0.031781	31781	1	5
50.6206	69	1	176	FullDelay	1.23178	1.23178e+06	2	5
50.6849	53	1	200	LastDelay	0	0	1	4
50.6849	53	1	200	FullDelay	0	0	1	4
50.7107	65	1	201	LastDelay	0.0368727	36872.7	1	3
50.7107	65	1	201	FullDelay	0.0368727	36872.7	1	3
50.7245	61	1	182	LastDelay	0.019094	19094	1	8
50.7245	61	1	182	FullDelay	0.019094	19094	1	8
50.7707	49	1	187	LastDelay	0.0417829	41782.9	1	3
50.7707	49	1	187	FullDelay	0.0417829	41782.9	1	3
50.8084	45	1	225	LastDelay	0.00363108	3631.08	1	1
50.8084	45	1	225	FullDelay	0.00363108	3631.08	1	1
50.8717	57	1	177	LastDelay	0.257559	257559	1	2
50.8717	57	1	177	FullDelay	1.65756	1.65756e+06	2	2
50.8748	69	1	177	LastDelay	0.0860063	86006.3	1	5
50.8748	69	1	177	FullDelay	1.28601	1.28601e+06	2	5
50.8849	53	1	201	LastDelay	0	0	1	3
50.8849	53	1	201	FullDelay	0	0	1	3
50.9091	61	1	183	LastDelay	0.00361875	3618.75	1	7
50.9091	61	1	183	FullDelay	0.00361875	3618.75	1	7
50.9306	65	1	202	LastDelay	0.0568053	56805.3	1	3
50.9306	65	1	202	FullDelay	0.0568053	56805.3	1	3
51.0083	45	1	226	LastDelay	0.00351409	3514.09	1	1
51.0083	45	1	226	FullDelay	0.00351409	3514.09	1	1
51.0849	53	1	202	LastDelay	0	0	1	3
51.0849	53	1	202	FullDelay	0	0	1	3
51.1054	61	1	184	LastDelay	0	0	1	6
51.1054	61	1	184	FullDelay	0	0	1	6
51.117	65	1	203	LastDelay	0.0432103	43210.3	1	3
51.117	65	1	203	FullDelay	0.0432103	43210.3	1	3
51.1851	49	1	189	LastDelay	0.0561842	56184.2	1	3
51.1851	49	1	189	FullDelay	0.0561842	56184.2	1	3
51.2103	45	1	227	LastDelay	0.00555104	5551.04	1	1
51.2103	45	1	227	FullDelay	0.00555104	5551.04	1	1
51.2705	57	1	181	LastDelay	0.456342	456342	1	2
51.2705	57	1	181	FullDelay	0.456342	456342	1	2
51.283	69	1	181	LastDelay	0.0942494	94249.4	1	5
51.283	69	1	181	FullDelay	0.0942494	94249.4	1	5
51.2849	53	1	203	LastDelay	0	0	1	3
51.2849	53	1	203	FullDelay	0	0	1	3
51.3054	61	1	185	LastDelay	0	0	1	7
51.3054	61	1	185	FullDelay	0	0	1	7
51.4085	45	1	228	LastDelay	0.00370911	3709.11	1	1
51.4085	45	1	228	FullDelay	0.00370911	3709.11	1	1
51.509	61	1	186	LastDelay	0.0035798	3579.8	1	7
51.509	61	1	186	FullDelay	0.0035798	3579.8	1	7
51.5184	65	1	205	LastDelay	0.0445713	44571.3	1	4
51.5184	65	1	205	FullDelay	0.0445713	44571.3	1	4
51.5814	49	1	191	LastDelay	0.0524663	52466.3	1	3
51.5814	49	1	191	FullDelay	0.0524663	52466.3	1	3
51.6013	65	1	204	LastDelay	0.3275	327500	1	5
51.6013	65	1	204	FullDelay	0.3275	327500	1	5
51.6044	53	1	204	LastDelay	0.119439	119439	1	6
51.6044	53	1	204	FullDelay	0.119439	119439	1	6
51.6326	45	1	229	LastDelay	0.0278632	27863.2	1	2
51.6326	45	1	229	FullDelay	0.0278632	27863.2	1	2
51.6449	57	1	185	LastDelay	0.030794	30794	1	2
51.6449	57	1	185	FullDelay	0.030794	30794	1	2
51.6849	53	1	205	LastDelay	0	0	1	4
51.6849	53	1	205	FullDelay	0	0	1	4
51.7109	65	1	206	LastDelay	0.0371069	37106.9	1	3
51.7109	65	1	206	FullDelay	0.0371069	37106.9	1	3
51.7593	61	1	187	LastDelay	0.0538079	53807.9	1	8
51.7593	61	1	187	FullDelay	0.0538079	53807.9	1	8
51.7744	49	1	192	LastDelay	0.0455638	45563.8	1	3
51.7744	49	1	192	FullDelay	0.0455638	45563.8	1	3
51.8084	45	1	230	LastDelay	0.00361814	3618.14	1	1
51.8084	45	1	230	FullDelay	0.00361814	3618.14	1	1
51.8475	57	1	186	LastDelay	0.0333325	33332.5	1	3
51.8475	57	1	186	FullDelay	0.0333325	33332.5	1	3
51.8849	53	1	206	LastDelay	0	0	1	3
51.8849	53	1	206	FullDelay	0	0	1	3
51.9777	49	1	193	LastDelay	0.0488538	48853.8	1	3
51.9777	49	1	193	FullDelay	0.0488538	48853.8	1	3
52.0179	45	1	231	LastDelay	0.0130773	13077.3	1	1
52.0179	45	1	231	FullDelay	0.0130773	13077.3	1	1
52.0418	69	1	185	LastDelay	0.0530594	53059.4	1	7
52.0418	69	1	185	FullDelay	0.0530594	53059.4	1	7
52.109	61	1	189	LastDelay	0.00352757	3527.57	1	8
52.109	61	1	189	FullDelay	0.00352757	3527.57	1	8
52.1158	65	1	208	LastDelay	0.0419746	41974.6	1	3
52.1158	65	1	208	FullDelay	0.0419746	41974.6	1	3
52.1779	49	1	188	LastDelay	0.0490247	49024.7	1	3
52.1779	49	1	188	FullDelay	1.24902	1.24902e+06	2	3
52.1878	61	1	188	LastDelay	0.282312	282312	1	6
52.1878	61	1	188	FullDelay	0.282312	282312	1	6
52.21	45	1	232	LastDelay	0.00523928	5239.28	1	1
52.21	45	1	232	FullDelay	0.00523928	5239.28	1	1
52.2849	53	1	208	LastDelay	0	0	1	4
52.2849	53	1	208	FullDelay	0	0	1	4
52.2899	57	1	180	LastDelay	0.0758041	75804.1	1	2
52.2899	57	1	180	FullDelay	2.4758	2.4758e+06	2	2
52.3056	69	1	180	LastDelay	1.31683	1.31683e+06	1	5
52.3056	69	1	180	FullDelay	1.31683	1.31683e+06	1	5
52.3854	49	1	190	LastDelay	0.0564882	56488.2	1	3
52.3854	49	1	190	FullDelay	1.05649	1.05649e+06	2	3
52.391	61	1	190	LastDelay	0.0855934	85593.4	1	7
52.391	61	1	190	FullDelay	0.0855934	85593.4	1	7
52.4195	45	1	233	LastDelay	0.0147692	14769.2	1	1
52.4195	45	1	233	FullDelay	0.0147692	14769.2	1	1
52.4673	69	1	178	LastDelay	0.078515	78515	1	4
52.4673	69	1	178	FullDelay	2.67852	2.67852e+06	2	4
52.4804	57	1	182	LastDelay	0.0662705	66270.5	1	5
52.4804	57	1	182	FullDelay	1.46627	1.46627e+06	2	5
52.5023	69	1	182	LastDelay	1.11352	1.11352e+06	1	9
52.5023	69	1	182	FullDelay	1.11352	1.11352e+06	1	9
52.5054	61	1	191	LastDelay	0	0	1	7
52.5054	61	1	191	FullDelay	0	0	1	7
52.57	49	1	194	LastDelay	0.0411321	41132.1	1	3
52.57	49	1	194	FullDelay	0.0411321	41132.1	1	3
52.611	45	1	234	LastDelay	0.00623415	6234.15	1	1
52.611	45	1	234	FullDelay	0.00623415	6234.15	1	1
52.7342	65	1	210	LastDelay	0.260385	260385	1	3
52.7342	65	1	210	FullDelay	0.260385	260385	1	3
52.7342	53	1	210	LastDelay	0.0492451	49245.1	1	3
52.7342	53	1	210	FullDelay	0.0492451	49245.1	1	3
52.7614	61	1	192	LastDelay	0.0559936	55993.6	1	6
52.7614	61	1	192	FullDelay	0.0559936	55993.6	1	6
52.8084	45	1	235	LastDelay	0.00357923	3579.23	1	1
52.8084	45	1	235	FullDelay	0.00357923	3579.23	1	1
52.8398	57	1	184	LastDelay	0.0256504	25650.4	1	2
52.8398	57	1	184	FullDelay	1.42565	1.42565e+06	2	2
52.8405	69	1	186	LastDelay	0.051692	51692	1	9
52.8405	69	1	186	FullDelay	0.051692	51692	1	9
52.9054	61	1	193	LastDelay	0	0	1	6
52.9054	61	1	193	FullDelay	0	0	1	6
52.9634	49	1	196	LastDelay	0.0344757	34475.7	1	3
52.9634	49	1	196	FullDelay	0.0344757	34475.7	1	3
53.0084	45	1	236	LastDelay	0.00357925	3579.25	1	1
53.0084	45	1	236	FullDelay	0.00357925	3579.25	1	1
53.1054	61	1	194	LastDelay	0	0	1	6
53.1054	61	1	194	FullDelay	0	0	1	6
53.1279	65	1	212	LastDelay	0.254135	254135	1	3
53.1279	65	1	212	FullDelay	0.254135	254135	1	3
53.1279	53	1	212	LastDelay	0.0429953	42995.3	1	3
53.1279	53	1	212	FullDelay	0.0429953	42995.3	1	3
53.1678	49	1	197	LastDelay	0.0389484	38948.4	1	3
53.1678	49	1	197	FullDelay	0.0389484	38948.4	1	3
53.2083	45	1	237	LastDelay	0.00356627	3566.27	1	1
53.2083	45	1	237	FullDelay	0.00356627	3566.27	1	1
53.2401	57	1	188	LastDelay	0.0259696	25969.6	1	2
53.2401	57	1	188	FullDelay	0.0259696	25969.6	1	2
53.2559	69	1	188	LastDelay	0.0671148	67114.8	1	5
53.2559	69	1	188	FullDelay	0.0671148	67114.8	1	5
53.3654	49	1	198	LastDelay	0.0365617	36561.7	1	3
53.3654	49	1	198	FullDelay	0.0365617	36561.7	1	3
53.4083	45	1	238	LastDelay	0.00354029	3540.29	1	1
53.4083	45	1	238	FullDelay	0.00354029	3540.29	1	1
53.5054	61	1	196	LastDelay	0	0	1	6
53.5054	61	1	196	FullDelay	0	0	1	6
53.5285	65	1	215	LastDelay	0.0547264	54726.4	1	6
53.5285	65	1	215	FullDelay	0.0547264	54726.4	1	6
53.5732	49	1	199	LastDelay	0.0442996	44299.6	1	3
53.5732	49	1	199	FullDelay	0.0442996	44299.6	1	3
53.6084	45	1	239	LastDelay	0.00357932	3579.32	1	1
53.6084	45	1	239	FullDelay	0.00357932	3579.32	1	1
53.6817	57	1	190	LastDelay	0.0675575	67557.5	1	2
53.6817	57	1	190	FullDelay	0.0675575	67557.5	1	2
53.6849	53	1	215	LastDelay	0	0	1	5
53.6849	53	1	215	FullDelay	0	0	1	5
53.6941	69	1	190	LastDelay	0.10527	105270	1	5
53.6941	69	1	190	FullDelay	0.10527	105270	1	5
53.7103	61	1	197	LastDelay	0.00490096	4900.96	1	5
53.7103	61	1	197	FullDelay	0.00490096	4900.96	1	5
53.7678	49	1	200	LastDelay	0.0389445	38944.5	1	3
53.7678	49	1	200	FullDelay	0.0389445	38944.5	1	3
53.8083	45	1	240	LastDelay	0.00355334	3553.34	1	1
53.8083	45	1	240	FullDelay	0.00355334	3553.34	1	1
53.9054	61	1	198	LastDelay	0	0	1	6
53.9054	61	1	198	FullDelay	0	0	1	6
53.9417	65	1	216	LastDelay	0.267885	267885	1	4
53.9417	65	1	216	FullDelay	0.267885	267885	1	4
53.9417	53	1	216	LastDelay	0.0567452	56745.2	1	4
53.9417	53	1	216	FullDelay	0.0567452	56745.2	1	4
54.0085	45	1	241	LastDelay	0.00368336	3683.36	1	1
54.0085	45	1	241	FullDelay	0.00368336	3683.36	1	1
54.038	57	1	173	LastDelay	0.0238545	23854.5	1	2
54.038	57	1	173	FullDelay	6.62385	6.62385e+06	5	2
54.0575	69	1	173	LastDelay	1.86873	1.86873e+06	1	6
54.0575	69	1	173	FullDelay	5.26873	5.26873e+06	3	6
54.1712	49	1	195	LastDelay	0.0423503	42350.3	1	3
54.1712	49	1	195	FullDelay	1.44235	1.44235e+06	2	3
54.1774	61	1	195	LastDelay	0.0719617	71961.7	1	5
54.1774	61	1	195	FullDelay	0.871962	871962	2	5
54.1845	65	1	207	LastDelay	0.110743	110743	1	4
54.1845	65	1	207	FullDelay	2.31074	2.31074e+06	2	4
54.2038	53	1	207	LastDelay	0.118859	118859	1	9
54.2038	53	1	207	FullDelay	2.11886	2.11886e+06	2	9
54.2354	45	1	242	LastDelay	0.0306331	30633.1	1	2
54.2354	45	1	242	FullDelay	0.0306331	30633.1	1	2
54.2896	57	1	183	LastDelay	0.0754548	75454.8	1	3
54.2896	57	1	183	FullDelay	3.07545	3.07545e+06	3	3
54.302	69	1	183	LastDelay	0.11322	113220	1	5
54.302	69	1	183	FullDelay	2.71322	2.71322e+06	3	5
54.3288	61	1	199	LastDelay	0.0233507	23350.7	1	7
54.3288	61	1	199	FullDelay	0.0233507	23350.7	1	7
54.3539	65	1	209	LastDelay	0.0801513	80151.3	1	3
54.3539	65	1	209	FullDelay	2.08015	2.08015e+06	2	3
54.3571	53	1	209	LastDelay	0.0721162	72116.2	1	4
54.3571	53	1	209	FullDelay	1.87212	1.87212e+06	2	4
54.4084	45	1	243	LastDelay	0.0036184	3618.4	1	1
54.4084	45	1	243	FullDelay	0.0036184	3618.4	1	1
54.4362	57	1	187	LastDelay	0.0220499	22049.9	1	2
54.4362	57	1	187	FullDelay	1.42205	1.42205e+06	2	2
54.4555	69	1	187	LastDelay	1.46673	1.46673e+06	1	5
54.4555	69	1	187	FullDelay	1.46673	1.46673e+06	1	5
54.5054	61	1	200	LastDelay	0	0	1	6
54.5054	61	1	200	FullDelay	0	0	1	6
54.5723	49	1	203	LastDelay	0.0434486	43448.6	1	3
54.5723	49	1	203	FullDelay	0.0434486	43448.6	1	3
54.6083	45	1	244	LastDelay	0.00354042	3540.42	1	1
54.6083	45	1	244	FullDelay	0.00354042	3540.42	1	1
54.6502	57	1	189	LastDelay	0.0360409	36040.9	1	2
54.6502	57	1	189	FullDelay	1.23604	1.23604e+06	2	2
54.6634	69	1	189	LastDelay	0.0746619	74661.9	1	5
54.6634	69	1	189	FullDelay	1.27466	1.27466e+06	2	5
54.7711	53	1	213	LastDelay	0.0861667	86166.7	1	5
54.7711	53	1	213	FullDelay	1.48617	1.48617e+06	2	5
54.7803	65	1	213	LastDelay	0.106493	106493	1	3
54.7803	65	1	213	FullDelay	1.70649	1.70649e+06	2	3
54.8085	45	1	245	LastDelay	0.00368344	3683.44	1	1
54.8085	45	1	245	FullDelay	0.00368344	3683.44	1	1
54.8552	57	1	192	LastDelay	0.0410498	41049.8	1	3
54.8552	57	1	192	FullDelay	0.0410498	41049.8	1	3
54.8838	69	1	192	LastDelay	0.89499	894990	1	6
54.8838	69	1	192	FullDelay	0.89499	894990	1	6
54.8988	57	1	191	LastDelay	1.08469	1.08469e+06	1	2
54.8988	57	1	191	FullDelay	1.08469	1.08469e+06	1	2
54.9445	65	1	214	LastDelay	0.0707236	70723.6	1	3
54.9445	65	1	214	FullDelay	1.67072	1.67072e+06	2	3
54.9476	53	1	214	LastDelay	0.0626497	62649.7	1	4
54.9476	53	1	214	FullDelay	1.46265	1.46265e+06	2	4
54.9819	49	1	205	LastDelay	0.0530314	53031.4	1	3
54.9819	49	1	205	FullDelay	0.0530314	53031.4	1	3
55.0447	45	1	246	LastDelay	0.0399545	39954.5	1	3
55.0447	45	1	246	FullDelay	0.0399545	39954.5	1	3
55.0741	57	1	193	LastDelay	0.0599796	59979.6	1	2
55.0741	57	1	193	FullDelay	0.0599796	59979.6	1	2
55.1054	61	1	203	LastDelay	0	0	1	5
55.1054	61	1	203	FullDelay	0	0	1	5
